x,y,conc
527780,187400,14.91705
527800,187400,14.92821
527820,187400,14.94257
527840,187400,14.95609
527860,187400,14.96843
527880,187400,14.98268
527900,187400,14.99741
527920,187400,15.01243
527940,187400,15.02945
527960,187400,15.04996
527980,187400,15.07243
528000,187400,15.09896
528020,187400,15.14574
528040,187400,15.23355
528060,187400,15.1694
528080,187400,15.17949
528100,187400,15.19481
528120,187400,15.21583
528140,187400,15.31933
528160,187400,15.34742
528180,187400,15.40075
528200,187400,15.55263
528220,187400,15.38327
528240,187400,15.43314
528260,187400,15.5848
528280,187400,16.1874
528300,187400,17.4631
528320,187400,16.02569
528340,187400,15.8702
528360,187400,15.99976
528380,187400,16.1109
528400,187400,17.4024
528420,187400,20.52712
526700,187380,15.69189
526720,187380,15.26874
526740,187380,15.11672
526760,187380,15.03573
526780,187380,14.95486
526800,187380,14.91069
526820,187380,14.88057
526840,187380,14.85896
526860,187380,14.84328
526880,187380,14.83245
526900,187380,14.82582
526920,187380,14.82323
526940,187380,14.82465
526960,187380,14.82538
526980,187380,14.89556
527000,187380,14.84921
527020,187380,15.02821
527040,187380,14.95404
527060,187380,14.84875
527080,187380,14.8287
527100,187380,14.81672
527120,187380,14.80635
527140,187380,14.8023
527160,187380,14.8017
527180,187380,14.80178
527200,187380,14.81293
527220,187380,14.92603
527240,187380,14.87704
527260,187380,14.83374
527280,187380,14.84268
527300,187380,14.96474
527320,187380,14.83046
527340,187380,14.80831
527360,187380,14.80001
527380,187380,14.79606
527400,187380,14.79451
527420,187380,14.79391
527440,187380,14.79393
527460,187380,14.79478
527480,187380,14.79622
527500,187380,14.79783
527520,187380,14.80398
527540,187380,14.81016
527560,187380,14.81736
527580,187380,14.82487
527600,187380,14.83228
527620,187380,14.84002
527640,187380,14.84812
527660,187380,14.85651
527680,187380,14.86486
527700,187380,14.87373
527720,187380,14.88311
527740,187380,14.89269
527760,187380,14.90229
527780,187380,14.91261
527800,187380,14.92341
527820,187380,14.93739
527840,187380,14.95055
527860,187380,14.9626
527880,187380,14.97657
527900,187380,14.99098
527920,187380,15.00559
527940,187380,15.02173
527960,187380,15.03991
527980,187380,15.05998
528000,187380,15.08559
528020,187380,15.22067
528040,187380,15.13631
528060,187380,15.12813
