x,y,conc
527740,187360,8.957627
527760,187360,8.961448
527780,187360,8.96564
527800,187360,8.970267
527820,187360,8.976627
527840,187360,8.98261
527860,187360,8.988137
527880,187360,8.994905
527900,187360,9.002005
527920,187360,9.009343
527940,187360,9.017712
527960,187360,9.027556
527980,187360,9.039713
528000,187360,9.061655
528020,187360,9.150425
528040,187360,9.064179
528060,187360,9.062273
528080,187360,9.066615
528100,187360,9.073327
528120,187360,9.081771
528140,187360,9.092894
528160,187360,9.108056
528180,187360,9.131228
528200,187360,9.221032
528220,187360,9.214764
528240,187360,9.284096
528260,187360,9.528631
528280,187360,10.2747
528300,187360,9.412229
528320,187360,9.313295
528340,187360,9.343268
528360,187360,9.270679
528380,187360,9.278837
528400,187360,9.354853
528420,187360,9.366371
528440,187360,9.407681
528460,187360,9.432531
528480,187360,9.451034
528500,187360,9.506342
528520,187360,9.678846
528540,187360,10.23025
528560,187360,11.50051
526680,187340,9.520886
526700,187340,9.232677
526720,187340,9.176814
526740,187340,9.137694
526760,187340,9.082191
526780,187340,9.032562
526800,187340,9.01045
526820,187340,8.996316
526840,187340,8.987039
526860,187340,8.981557
526880,187340,8.979513
526900,187340,8.984175
526920,187340,8.987289
526940,187340,9.016241
526960,187340,8.99735
526980,187340,8.974076
527000,187340,8.97298
527020,187340,8.960911
527040,187340,8.953777
527060,187340,8.948657
527080,187340,8.944636
527100,187340,8.941383
527120,187340,8.939157
527140,187340,8.937883
527160,187340,8.937619
527180,187340,8.937429
527200,187340,8.944189
527220,187340,8.959249
527240,187340,9.028317
527260,187340,8.982212
527280,187340,8.995692
527300,187340,9.028627
527320,187340,8.955804
527340,187340,8.939561
527360,187340,8.933572
527380,187340,8.930358
527400,187340,8.928372
527420,187340,8.926932
527440,187340,8.925744
527460,187340,8.925096
527480,187340,8.924825
527500,187340,8.92458
527520,187340,8.926422
527540,187340,8.928212
527560,187340,8.930615
527580,187340,8.933268
527600,187340,8.935682
527620,187340,8.938257
527640,187340,8.940985
527660,187340,8.943973
527680,187340,8.946873
527700,187340,8.950194
527720,187340,8.953799
527740,187340,8.95763
527760,187340,8.961435
527780,187340,8.965598
527800,187340,8.97008
527820,187340,8.976433
527840,187340,8.982475
527860,187340,8.988142
527880,187340,8.995171
527900,187340,9.002754
527920,187340,9.010818
527940,187340,9.02053
527960,187340,9.033201
527980,187340,9.049319
528000,187340,9.086682
528020,187340,9.079632
528040,187340,9.060754
528060,187340,9.06112
528080,187340,9.064976
528100,187340,9.071263
528120,187340,9.079913
528140,187340,9.091664
528160,187340,9.108323
528180,187340,9.135059
528200,187340,9.233703
528220,187340,9.244254
528240,187340,9.37421
528260,187340,10.96811
528280,187340,9.511923
528300,187340,9.320369
528320,187340,9.263686
528340,187340,9.307691
528360,187340,9.255894
528380,187340,9.261903
528400,187340,9.304428
528420,187340,9.2575
528440,187340,9.26592
528460,187340,9.277414
528480,187340,9.289907
528500,187340,9.311924
528520,187340,9.355654
528540,187340,9.441945
528560,187340,9.433957
528580,187340,9.536415
528600,187340,9.784125
528620,187340,12.00509
526680,187320,9.404531
526700,187320,9.193608
526720,187320,9.11482
526740,187320,9.081172
526760,187320,9.057892
526780,187320,9.029479
526800,187320,9.007246
526820,187320,8.99421
526840,187320,8.987114
526860,187320,8.98627
526880,187320,8.987925
526900,187320,8.983311
526920,187320,9.027152
526940,187320,8.986472
526960,187320,8.974789
526980,187320,8.962548
527000,187320,8.956025
527020,187320,8.951007
527040,187320,8.947077
527060,187320,8.94346
527080,187320,8.940296
527100,187320,8.937775
527120,187320,8.936026
527140,187320,8.935017
527160,187320,8.934801
527180,187320,8.934114
527200,187320,8.937524
527220,187320,8.946639
527240,187320,8.995364
527260,187320,8.978979
527280,187320,9.047691
527300,187320,8.971328
527320,187320,8.949166
527340,187320,8.93902
527360,187320,8.934523
527380,187320,8.931793
527400,187320,8.929906
527420,187320,8.928434
527440,187320,8.927197
527460,187320,8.926492
527480,187320,8.926137
527500,187320,8.925812
527520,187320,8.927595
527540,187320,8.929327
527560,187320,8.931689
527580,187320,8.934303
527600,187320,8.936752
527620,187320,8.939262
527640,187320,8.941931
527660,187320,8.944852
527680,187320,8.947747
527700,187320,8.951062
527720,187320,8.954684
527740,187320,8.958555
527760,187320,8.962418
527780,187320,8.966632
527800,187320,8.971065
527820,187320,8.977523
527840,187320,8.983781
527860,187320,8.989812
527880,187320,8.997418
527900,187320,9.006035
