x,y,conc
526960,187480,29.50928
526980,187480,29.44021
527000,187480,29.3807
527020,187480,29.39146
527040,187480,29.36501
527060,187480,29.38779
527080,187480,29.5909
527100,187480,30.04849
527120,187480,29.41098
527140,187480,29.37342
527160,187480,29.54831
527180,187480,30.75624
527200,187480,29.65249
527220,187480,29.58476
527240,187480,30.41303
527260,187480,30.32736
527280,187480,29.71888
527300,187480,29.68427
527320,187480,29.32318
527340,187480,29.17222
527360,187480,29.10658
527380,187480,29.05855
527400,187480,29.01914
527420,187480,28.98276
527440,187480,28.94723
527460,187480,28.91803
527480,187480,28.89459
527500,187480,28.87353
527520,187480,28.8594
527540,187480,28.84934
527560,187480,28.85449
527580,187480,28.86853
527600,187480,28.89704
527620,187480,28.9417
527640,187480,29.00377
527660,187480,29.08367
527680,187480,29.17447
527700,187480,29.27625
527720,187480,29.38245
527740,187480,29.48906
527760,187480,29.58865
527780,187480,29.68711
527800,187480,29.79017
527820,187480,29.92881
527840,187480,30.06919
527860,187480,30.21278
527880,187480,30.37831
527900,187480,30.54583
527920,187480,30.70991
527940,187480,30.93354
527960,187480,32.24398
527980,187480,31.49207
528000,187480,31.60469
528020,187480,31.80257
528040,187480,32.22732
528060,187480,32.56065
528080,187480,32.76801
528100,187480,33.30708
528120,187480,33.52354
528140,187480,33.97639
528160,187480,35.33712
528180,187480,35.699
526760,187460,37.59884
526780,187460,34.39777
526800,187460,32.50814
526820,187460,31.76382
526840,187460,31.18085
526860,187460,30.87611
526880,187460,30.14358
526900,187460,30.43494
526920,187460,29.91063
526940,187460,29.59204
526960,187460,29.51663
526980,187460,29.52192
527000,187460,29.49275
527020,187460,29.66767
527040,187460,29.61503
527060,187460,29.6616
527080,187460,30.33323
527100,187460,29.63003
527120,187460,29.27712
527140,187460,29.26609
527160,187460,29.36819
527180,187460,29.56941
527200,187460,29.75718
527220,187460,30.54587
527240,187460,29.52186
527260,187460,29.39792
527280,187460,29.4391
527300,187460,29.56056
527320,187460,29.21654
527340,187460,29.02184
527360,187460,28.95256
527380,187460,28.90732
527400,187460,28.87364
527420,187460,28.8449
527440,187460,28.81794
527460,187460,28.79808
527480,187460,28.7837
527500,187460,28.77128
527520,187460,28.7646
527540,187460,28.76034
527560,187460,28.76941
527580,187460,28.78219
527600,187460,28.80424
527620,187460,28.8359
527640,187460,28.87708
527660,187460,28.92742
527680,187460,28.98128
527700,187460,29.04233
527720,187460,29.1061
527740,187460,29.17332
527760,187460,29.23799
527780,187460,29.30571
527800,187460,29.37617
527820,187460,29.47593
527840,187460,29.56866
527860,187460,29.6564
527880,187460,29.75799
527900,187460,29.86237
527920,187460,29.97315
527940,187460,30.16134
527960,187460,30.75142
527980,187460,30.65119
528000,187460,30.58278
528020,187460,30.64338
528040,187460,30.76632
528060,187460,30.90254
528080,187460,31.03858
528100,187460,31.18828
528120,187460,31.34093
528140,187460,31.54288
528160,187460,31.80812
528180,187460,32.13064
528200,187460,33.36033
528220,187460,33.10883
528240,187460,33.41833
528260,187460,34.1366
528280,187460,35.7003
528300,187460,40.04025
526740,187440,37.19169
526760,187440,33.63009
526780,187440,32.14524
526800,187440,31.59378
526820,187440,30.72337
526840,187440,30.38922
526860,187440,30.02652
526880,187440,29.80068
526900,187440,29.65697
526920,187440,29.9552
526940,187440,30.08931
526960,187440,29.74635
526980,187440,29.62308
527000,187440,29.45162
527020,187440,29.49662
527040,187440,29.81375
527060,187440,29.80149
527080,187440,29.47265
527100,187440,29.32786
527120,187440,29.32715
527140,187440,29.40972
527160,187440,30.14897
527180,187440,30.21617
527200,187440,30.47405
527220,187440,29.67439
527240,187440,29.26092
527260,187440,29.14731
527280,187440,29.31437
527300,187440,30.07152
527320,187440,29.09163
527340,187440,28.92085
527360,187440,28.85421
527380,187440,28.81169
527400,187440,28.78173
527420,187440,28.75739
527440,187440,28.73531
527460,187440,28.7208
527480,187440,28.71209
527500,187440,28.70464
527520,187440,28.70239
527540,187440,28.70122
527560,187440,28.71169
527580,187440,28.72451
527600,187440,28.74234
527620,187440,28.76655
527640,187440,28.79668
527660,187440,28.83241
527680,187440,28.86896
527700,187440,28.91125
527720,187440,28.95632
527740,187440,29.00434
527760,187440,29.0527
527780,187440,29.10565
527800,187440,29.16068
527820,187440,29.24387
527840,187440,29.31763
527860,187440,29.38454
527880,187440,29.46447
527900,187440,29.54772
527920,187440,29.63617
527940,187440,29.75561
527960,187440,29.95393
527980,187440,31.35916
528000,187440,30.49438
528020,187440,30.24175
528040,187440,30.30062
528060,187440,30.39191
528080,187440,30.49114
528100,187440,30.59918
528120,187440,30.71639
528140,187440,30.86234
528160,187440,31.05138
528180,187440,31.3193
528200,187440,32.43927
528220,187440,32.11859
528240,187440,32.46526
528260,187440,33.29656
528280,187440,35.03317
528300,187440,39.97301
528320,187440,67.36777
526720,187420,38.02785
526740,187420,33.8368
526760,187420,32.13251
526780,187420,31.23017
526800,187420,30.67055
526820,187420,30.26175
526840,187420,29.96347
526860,187420,29.73835
526880,187420,29.57262
526900,187420,29.45444
526920,187420,29.39804
526940,187420,29.41553
526960,187420,29.27742
526980,187420,29.2672
527000,187420,29.23622
527020,187420,29.25775
527040,187420,29.41686
527060,187420,30.33244
527080,187420,29.38801
527100,187420,29.82027
527120,187420,30.63152
527140,187420,29.43746
527160,187420,29.22959
527180,187420,29.21922
527200,187420,29.22953
527220,187420,30.09087
527240,187420,29.14679
527260,187420,29.04649
527280,187420,29.11399
527300,187420,29.97642
527320,187420,29.0197
527340,187420,28.85581
527360,187420,28.7906
527380,187420,28.75049
527400,187420,28.72287
527420,187420,28.7024
527440,187420,28.68352
527460,187420,28.67259
527480,187420,28.66716
527500,187420,28.66276
527520,187420,28.66317
527540,187420,28.66384
527560,187420,28.6752
527580,187420,28.68821
527600,187420,28.70353
527620,187420,28.72335
527640,187420,28.74706
527660,187420,28.77494
527680,187420,28.8025
527700,187420,28.8353
527720,187420,28.87097
527740,187420,28.90948
527760,187420,28.94901
527780,187420,28.99406
527800,187420,29.04119
527820,187420,29.11608
527840,187420,29.18078
527860,187420,29.23837
527880,187420,29.30907
527900,187420,29.38301
527920,187420,29.45882
527940,187420,29.55419
527960,187420,29.70514
527980,187420,30.19302
528000,187420,30.82058
528020,187420,30.26608
528040,187420,30.30886
528060,187420,30.39974
528080,187420,30.47499
528100,187420,30.56556
528120,187420,30.65854
528140,187420,30.7114
528160,187420,30.87926
528180,187420,31.1088
528200,187420,32.18954
528220,187420,31.84763
528240,187420,32.25629
528260,187420,33.36977
528280,187420,36.75328
528300,187420,70.75957
528320,187420,40.97655
528340,187420,39.08308
528360,187420,52.41953
526700,187400,41.14669
526720,187400,34.45199
526740,187400,32.38269
526760,187400,31.35875
526780,187400,30.71172
526800,187400,30.28266
526820,187400,29.97609
526840,187400,29.74635
526860,187400,29.57056
526880,187400,29.43874
526900,187400,29.34266
526920,187400,29.27718
526940,187400,29.22678
526960,187400,29.18942
526980,187400,29.18191
527000,187400,29.18385
527020,187400,29.30404
527040,187400,29.38212
527060,187400,30.72136
