x,y,conc
527620,187360,21.26321
527640,187360,21.27024
527660,187360,21.27822
527680,187360,21.28592
527700,187360,21.29491
527720,187360,21.30525
527740,187360,21.31687
527760,187360,21.3281
527780,187360,21.34086
527800,187360,21.35551
527820,187360,21.3792
527840,187360,21.39928
527860,187360,21.41717
527880,187360,21.43972
527900,187360,21.46379
527920,187360,21.48801
527940,187360,21.51633
527960,187360,21.55083
527980,187360,21.59295
528000,187360,21.66529
528020,187360,22.10384
528040,187360,21.70708
528060,187360,21.6984
528080,187360,21.71601
528100,187360,21.74554
528120,187360,21.78572
528140,187360,21.84114
528160,187360,21.91899
528180,187360,22.03921
528200,187360,22.47951
528220,187360,22.49138
528240,187360,22.90139
528260,187360,24.31795
528280,187360,28.51491
528300,187360,23.60128
528320,187360,22.98919
528340,187360,23.05391
528360,187360,22.67273
528380,187360,22.67911
528400,187360,23.0099
528420,187360,23.07415
528440,187360,23.3058
528460,187360,23.41317
528480,187360,23.46079
528500,187360,23.6936
528520,187360,24.48299
528540,187360,26.99804
528560,187360,32.50689
526680,187340,24.08897
526700,187340,22.6661
526720,187340,22.21668
526740,187340,22.10933
526760,187340,21.80712
526780,187340,21.65433
526800,187340,21.56578
526820,187340,21.50449
526840,187340,21.45975
526860,187340,21.42745
526880,187340,21.40706
526900,187340,21.40113
526920,187340,21.40913
526940,187340,21.5281
526960,187340,21.41964
526980,187340,21.36316
527000,187340,21.34546
527020,187340,21.32329
527040,187340,21.30683
527060,187340,21.29294
527080,187340,21.28053
527100,187340,21.27044
527120,187340,21.26379
527140,187340,21.25967
527160,187340,21.25838
527180,187340,21.25271
527200,187340,21.26786
527220,187340,21.31751
527240,187340,21.63239
527260,187340,21.36689
527280,187340,21.39828
527300,187340,21.63911
527320,187340,21.31203
527340,187340,21.26615
527360,187340,21.25163
527380,187340,21.24447
527400,187340,21.24088
527420,187340,21.23869
527440,187340,21.23721
527460,187340,21.23745
527480,187340,21.23921
527500,187340,21.24083
527520,187340,21.24374
527540,187340,21.24663
527560,187340,21.25273
527580,187340,21.25982
527600,187340,21.2655
527620,187340,21.27157
527640,187340,21.27839
527660,187340,21.28598
527680,187340,21.29331
527700,187340,21.30211
527720,187340,21.31246
527740,187340,21.3238
527760,187340,21.33496
527780,187340,21.34764
527800,187340,21.36148
527820,187340,21.3851
527840,187340,21.40538
527860,187340,21.42368
527880,187340,21.44685
527900,187340,21.47223
527920,187340,21.49842
527940,187340,21.53104
527960,187340,21.57357
527980,187340,21.62967
528000,187340,21.75497
528020,187340,21.78266
528040,187340,21.70187
528060,187340,21.70411
528080,187340,21.72006
528100,187340,21.74797
528120,187340,21.78938
528140,187340,21.84877
528160,187340,21.9355
528180,187340,22.07665
528200,187340,22.56635
528220,187340,22.67888
528240,187340,23.44317
528260,187340,32.28145
528280,187340,24.22005
528300,187340,23.08162
528320,187340,22.72003
528340,187340,22.86877
528360,187340,22.58952
528380,187340,22.59236
528400,187340,22.77827
528420,187340,22.55289
528440,187340,22.58991
528460,187340,22.63504
528480,187340,22.67929
528500,187340,22.76927
528520,187340,22.96132
528540,187340,23.3555
528560,187340,23.32188
528580,187340,23.82696
528600,187340,25.02483
528620,187340,34.9972
526680,187320,23.54788
526700,187320,22.49158
526720,187320,22.07946
526740,187320,21.88869
526760,187320,21.76583
526780,187320,21.62922
526800,187320,21.54581
526820,187320,21.49059
526840,187320,21.45307
526860,187320,21.43104
526880,187320,21.42301
526900,187320,21.4245
526920,187320,21.58916
526940,187320,21.40106
526960,187320,21.36267
526980,187320,21.33541
527000,187320,21.31814
527020,187320,21.30448
527040,187320,21.29342
527060,187320,21.28271
527080,187320,21.27289
527100,187320,21.26475
527120,187320,21.25936
527140,187320,21.25617
527160,187320,21.25511
527180,187320,21.24861
527200,187320,21.25809
527220,187320,21.28646
527240,187320,21.47959
527260,187320,21.4217
527280,187320,21.75378
527300,187320,21.37724
527320,187320,21.30228
527340,187320,21.27046
527360,187320,21.26004
527380,187320,21.25429
527400,187320,21.2512
527420,187320,21.24936
527440,187320,21.24801
527460,187320,21.24854
527480,187320,21.25032
527500,187320,21.2521
527520,187320,21.25497
527540,187320,21.25764
527560,187320,21.26373
527580,187320,21.27082
527600,187320,21.27671
527620,187320,21.28282
527640,187320,21.28935
527660,187320,21.29681
527680,187320,21.30407
527700,187320,21.31282
527720,187320,21.32303
527740,187320,21.33461
527760,187320,21.34604
527780,187320,21.35882
527800,187320,21.3725
527820,187320,21.39644
527840,187320,21.41724
527860,187320,21.43649
527880,187320,21.46134
527900,187320,21.48933
527920,187320,21.52074
527940,187320,21.56342
527960,187320,21.6424
527980,187320,21.75983
528000,187320,22.02004
528020,187320,21.74386
528040,187320,21.75057
528060,187320,21.75608
528080,187320,21.74561
528100,187320,21.76431
528120,187320,21.80687
528140,187320,21.87201
528160,187320,21.97085
528180,187320,22.14321
528200,187320,22.93821
528220,187320,23.05561
528240,187320,25.02671
528260,187320,25.72158
528280,187320,23.401
528300,187320,22.79505
528320,187320,22.5856
528340,187320,22.8788
528360,187320,22.35636
528380,187320,22.2968
528400,187320,22.53204
528420,187320,22.36366
528440,187320,22.33324
528460,187320,22.3493
528480,187320,22.39477
528500,187320,22.8234
528520,187320,22.66372
528540,187320,22.52691
528560,187320,22.58693
528580,187320,22.72453
528600,187320,22.98234
